timestamp,kind,estimate,lower,upper
1873-01-01 00:00:00+00:00,smoothed,1102.8607938461155,1034.8235264444434,1170.8980612477876
1874-01-01 00:00:00+00:00,smoothed,1111.824915952156,1046.565352938951,1177.084478965361
1875-01-01 00:00:00+00:00,smoothed,1111.1602833335162,1047.4390938283975,1174.8814728386349
1876-01-01 00:00:00+00:00,smoothed,1105.7055794135335,1042.824285545688,1168.586873281379
1877-01-01 00:00:00+00:00,smoothed,1094.9258211397298,1032.4992745999282,1157.3523676795314
1878-01-01 00:00:00+00:00,smoothed,1111.7966078961265,1049.6151274526337,1173.9780883396193
1879-01-01 00:00:00+00:00,smoothed,1117.0743160090788,1055.0245639330892,1179.1240680850683
1880-01-01 00:00:00+00:00,smoothed,1097.5457364744052,1035.5666923777621,1159.5247805710483
1881-01-01 00:00:00+00:00,smoothed,1073.853354133047,1011.91223540677,1135.7944728593243
1882-01-01 00:00:00+00:00,smoothed,1057.8947019283034,995.9739168315346,1119.8154870250723
1883-01-01 00:00:00+00:00,smoothed,1053.9892397290168,992.0793540998084,1115.8991253582253
1884-01-01 00:00:00+00:00,smoothed,1044.5903890817065,982.6863452278583,1106.4944329355546
1885-01-01 00:00:00+00:00,smoothed,1040.1533110941118,978.2523980536174,1102.0542241346063
1886-01-01 00:00:00+00:00,smoothed,1037.6928169953667,975.7935818116915,1099.5920521790417
1887-01-01 00:00:00+00:00,smoothed,1042.8522305949264,980.9538945874218,1104.750566602431
1888-01-01 00:00:00+00:00,smoothed,1034.5605507175,972.6626965806568,1096.4584048543434
1889-01-01 00:00:00+00:00,smoothed,1049.3720317659572,987.4744358634173,1111.2696276684972
1890-01-01 00:00:00+00:00,smoothed,1073.1450420160738,1011.2475845008145,1135.0424995313333
1891-01-01 00:00:00+00:00,smoothed,1090.361093351418,1028.4637099975334,1152.2584767053027
1892-01-01 00:00:00+00:00,smoothed,1106.63178600606,1044.734442395027,1168.5291296170933
1893-01-01 00:00:00+00:00,smoothed,1112.7643953727784,1050.8670730598074,1174.6617176857494
1894-01-01 00:00:00+00:00,smoothed,1115.2450343087307,1053.3477234093177,1177.1423452081438
1895-01-01 00:00:00+00:00,smoothed,1104.5092596794893,1042.611954896562,1166.4065644624166
1896-01-01 00:00:00+00:00,smoothed,1078.5233611005137,1016.6260595953895,1140.420662605638
1897-01-01 00:00:00+00:00,smoothed,1038.6618048794066,976.7645051308454,1100.559104627968
1898-01-01 00:00:00+00:00,smoothed,999.6497757604734,937.7524769532479,1061.547074567699
1899-01-01 00:00:00+00:00,smoothed,950.7956598723738,888.8983615696068,1012.6929581751408
1900-01-01 00:00:00+00:00,smoothed,919.2811985596605,857.383900527231,981.17849659209
1901-01-01 00:00:00+00:00,smoothed,895.5424292426643,833.6451313551077,957.439727130221
1902-01-01 00:00:00+00:00,smoothed,873.9164848787929,812.0191870688731,935.8137826887126
1903-01-01 00:00:00+00:00,smoothed,869.9362774208388,808.0389796525244,931.8335751891532
1904-01-01 00:00:00+00:00,smoothed,859.0844038333805,797.1871060873623,920.9817015793988
1905-01-01 00:00:00+00:00,smoothed,850.7908201530512,788.8935224189813,912.688117887121
1906-01-01 00:00:00+00:00,smoothed,857.1883272036408,795.291029475974,919.0856249313076
1907-01-01 00:00:00+00:00,smoothed,857.8177396526679,795.9204419284325,919.7150373769033
1908-01-01 00:00:00+00:00,smoothed,874.7101210576309,812.8128233352344,936.6074187800274
1909-01-01 00:00:00+00:00,smoothed,877.3528522393983,815.4555545179873,939.2501499608094
1910-01-01 00:00:00+00:00,smoothed,863.0628040319228,801.16550631104,924.9601017528057
1911-01-01 00:00:00+00:00,smoothed,838.3827135230837,776.4854158024838,900.2800112436836
1912-01-01 00:00:00+00:00,smoothed,814.4267001913184,752.5294024708702,876.3239979117667
1913-01-01 00:00:00+00:00,smoothed,799.1433456661414,737.2460479457744,861.0406433865083
1914-01-01 00:00:00+00:00,smoothed,817.5145903997272,755.6172926794038,879.4118881200507
1915-01-01 00:00:00+00:00,smoothed,835.2497631713102,773.3524654510101,897.1470608916103
1916-01-01 00:00:00+00:00,smoothed,866.0537231931596,804.1564254728719,927.9510209134473
1917-01-01 00:00:00+00:00,smoothed,871.9512985010701,810.054000780789,933.8485962213513
1918-01-01 00:00:00+00:00,smoothed,855.4824553504541,793.5851576301762,917.3797530707319
1919-01-01 00:00:00+00:00,smoothed,841.316709824818,779.4194121045416,903.2140075450943
1920-01-01 00:00:00+00:00,smoothed,834.7339843927491,772.836686672473,896.6312821130252
1921-01-01 00:00:00+00:00,smoothed,829.4982521249127,767.6009544046356,891.3955498451899
1922-01-01 00:00:00+00:00,smoothed,830.2941071121355,768.3968093918578,892.1914048324132
1923-01-01 00:00:00+00:00,smoothed,829.6476466992953,767.7503489790155,891.544944419575
1924-01-01 00:00:00+00:00,smoothed,825.6319975828638,763.7346998625806,887.5292953031471
1925-01-01 00:00:00+00:00,smoothed,818.0494701846619,756.1521724643718,879.946767904952
1926-01-01 00:00:00+00:00,smoothed,822.2410799257043,760.3437822054016,884.138377646007
1927-01-01 00:00:00+00:00,smoothed,824.2005544837785,762.3032567634523,886.0978522041048
1928-01-01 00:00:00+00:00,smoothed,834.0258890550866,772.1285913347164,895.9231867754569
1929-01-01 00:00:00+00:00,smoothed,847.5807030808862,785.6834053604339,909.4780008013386
1930-01-01 00:00:00+00:00,smoothed,842.2635371914251,780.3662394708197,904.1608349120306
1931-01-01 00:00:00+00:00,smoothed,845.1126406247893,783.2153429038981,907.0099383456804
1932-01-01 00:00:00+00:00,smoothed,854.2497436795943,792.3524459581699,916.1470414010187
1933-01-01 00:00:00+00:00,smoothed,862.3324897930169,800.4351920705976,924.2297875154361
1934-01-01 00:00:00+00:00,smoothed,872.1151610412495,810.2178633169736,934.0124587655254
1935-01-01 00:00:00+00:00,smoothed,874.8475558423567,812.9502581146164,936.7448535700969
1936-01-01 00:00:00+00:00,smoothed,866.8745652334414,804.9772674992365,928.7718629676464
1937-01-01 00:00:00+00:00,smoothed,855.9469510033206,794.0496532570525,917.8442487495887
1938-01-01 00:00:00+00:00,smoothed,848.3487646828563,786.4514669140777,910.2460624516349
1939-01-01 00:00:00+00:00,smoothed,824.8962492227083,762.9989514119245,886.7935470334921
1940-01-01 00:00:00+00:00,smoothed,806.7297365134506,744.8324386242836,868.6270344026176
1941-01-01 00:00:00+00:00,smoothed,801.3848534500296,739.4875554145972,863.282151485462
1942-01-01 00:00:00+00:00,smoothed,810.9854770990031,749.0881787906346,872.8827754073716
1943-01-01 00:00:00+00:00,smoothed,817.1519681868966,755.2546693692208,879.0492670045725
1944-01-01 00:00:00+00:00,smoothed,823.8237508006605,761.9264510326005,885.7210505687204
1945-01-01 00:00:00+00:00,smoothed,838.5205922646835,776.6232907231762,900.4178938061908
1946-01-01 00:00:00+00:00,smoothed,856.8973549994168,795.0000501485997,918.794659850234
1947-01-01 00:00:00+00:00,smoothed,857.3158906009606,795.4185795748649,919.2132016270564
1948-01-01 00:00:00+00:00,smoothed,857.4711757932157,795.5738532438527,919.3684983425787
1949-01-01 00:00:00+00:00,smoothed,856.0053572632986,794.1080132111528,917.9027013154445
1950-01-01 00:00:00+00:00,smoothed,855.3246831752665,793.4272989982542,917.2220673522788
1951-01-01 00:00:00+00:00,smoothed,851.2431449683578,789.3456859171193,913.1406040195963
1952-01-01 00:00:00+00:00,smoothed,857.6797331151848,795.7821343464669,919.5773318839027
1953-01-01 00:00:00+00:00,smoothed,874.7753444129372,812.8774849277378,936.6732038981366
1954-01-01 00:00:00+00:00,smoothed,895.4777850269277,833.5794390392983,957.376131014557
1955-01-01 00:00:00+00:00,smoothed,901.025092116762,839.1258383101259,962.9243459233982
1956-01-01 00:00:00+00:00,smoothed,904.9075447675401,843.0065969769481,966.8084925581321
1957-01-01 00:00:00+00:00,smoothed,900.8366621191593,838.9325534238052,962.7407708145134
1958-01-01 00:00:00+00:00,smoothed,906.9498069220596,845.0398003079828,968.8598135361364
1959-01-01 00:00:00+00:00,smoothed,911.4887908884286,849.5677800699241,973.4098017069332
1960-01-01 00:00:00+00:00,smoothed,909.7987620585845,847.8572222672018,971.7403018499673
1961-01-01 00:00:00+00:00,smoothed,917.4063471489973,855.4265178143763,979.3861764836182
1962-01-01 00:00:00+00:00,smoothed,914.9518158766668,852.9006001990064,977.0030315543273
1963-01-01 00:00:00+00:00,smoothed,913.3752552244067,851.1910494663139,975.5594609824996
1964-01-01 00:00:00+00:00,smoothed,913.0124271435706,850.5808151373985,975.4440391497426
1965-01-01 00:00:00+00:00,smoothed,887.4449320097372,824.5542544953114,950.3356095241629
1966-01-01 00:00:00+00:00,smoothed,859.469140216734,795.7306723757109,923.207608057757
1967-01-01 00:00:00+00:00,smoothed,842.622104060294,777.3310624824792,907.9131456381087
1968-01-01 00:00:00+00:00,smoothed,818.2841242135758,750.1905246593651,886.3777237677864
1969-01-01 00:00:00+00:00,smoothed,803.7817482188644,730.7454893878702,876.8180070498587
1970-01-01 00:00:00+00:00,smoothed,798.0849305869176,716.6235372353898,879.5463239384454
1971-01-01 00:00:00+00:00,forecast,798.0849305869176,614.1611475343145,982.0087136395207
1972-01-01 00:00:00+00:00,forecast,798.0849305869176,607.6729549125056,988.4969062613296
1973-01-01 00:00:00+00:00,forecast,798.0849305869176,601.3986753780578,994.7711857957775
1974-01-01 00:00:00+00:00,forecast,798.0849305869176,595.3184503789291,1000.8514107949061
1975-01-01 00:00:00+00:00,forecast,798.0849305869176,589.4153161151684,1006.7545450586668
1976-01-01 00:00:00+00:00,forecast,798.0849305869176,583.6746451255145,1012.4952160483207
1977-01-01 00:00:00+00:00,forecast,798.0849305869176,578.083719182316,1018.0861419915192
1978-01-01 00:00:00+00:00,forecast,798.0849305869176,572.6313976198246,1023.5384635540106
1979-01-01 00:00:00+00:00,forecast,798.0849305869176,567.3078562593407,1028.8620049144945
1980-01-01 00:00:00+00:00,forecast,798.0849305869176,562.1043793903248,1034.0654817835104
