timestamp,origin,horizon,actual,forecast,split_lower,split_upper,adaptive_lower,adaptive_upper,alpha_t,covered_split,covered_adaptive,model_lower,model_upper,interval_score_split,interval_score_adaptive
2020-11-01 00:00:00+00:00,2020-02-01 00:00:00+00:00,9,45.859939997968326,46.14138161166765,43.51593479511151,48.76682842822378,42.143413354371276,50.13934986896402,0.17,True,True,43.60408180531704,48.67868141801826,5.25089363311227,7.995936514592742
2020-12-01 00:00:00+00:00,2020-02-01 00:00:00+00:00,10,47.311170633556685,48.36492481770776,45.77939685573952,50.950452779676,45.49094585697201,51.23890377844351,0.17,True,True,45.827624998647806,50.90222463676771,5.171055923936478,5.747957921471496
2021-01-01 00:00:00+00:00,2020-02-01 00:00:00+00:00,11,52.48347780403487,53.73969064657392,51.12688740498888,56.35249388815896,51.25665519865781,56.22272609449003,0.22000000000000003,True,True,51.20239081480208,56.27699047834576,5.225606483170083,4.9660708958322175
2021-02-01 00:00:00+00:00,2020-02-01 00:00:00+00:00,12,59.40492358264537,57.61847937699859,54.97501521941478,60.26194353458241,53.131556962987325,62.10540179100986,0.17,True,True,55.08117953251233,60.155779221484856,5.2869283151676285,8.973844828022536
2020-04-01 00:00:00+00:00,2020-03-01 00:00:00+00:00,1,59.30277513968703,61.72903869790652,59.06529618926079,64.39278120655224,59.237196657365175,64.22088073844786,0.23000000000000004,True,True,59.20202216673326,64.25605522907978,5.327485017291451,4.983684081082686
2020-05-01 00:00:00+00:00,2020-03-01 00:00:00+00:00,2,57.04995104068563,59.545665191287966,56.8915852880148,62.19974509456113,56.98179328179666,62.10953710077927,0.23000000000000004,True,True,57.0186486474771,62.07268173509883,5.308159806546328,5.127743818982609
2020-06-01 00:00:00+00:00,2020-03-01 00:00:00+00:00,3,56.77125339845289,57.25607095097368,54.60128930789758,59.91085259404978,54.743092554348266,59.76904934759909,0.23000000000000004,True,True,54.72905439452268,59.78308750742468,5.309563286152198,5.025956793250828
2020-07-01 00:00:00+00:00,2020-03-01 00:00:00+00:00,4,51.69472342180643,52.77066501745702,50.06039577862305,55.48093425629099,49.8698447127849,55.67148532212914,0.18000000000000002,True,True,50.24364844836335,55.29768158655069,5.420538477667947,5.801640609344247
2020-08-01 00:00:00+00:00,2020-03-01 00:00:00+00:00,5,45.865556759769056,48.62539952779032,45.99724610910361,51.253552946477036,45.708521939927124,51.54227711565352,0.18000000000000002,False,True,46.09838294605146,51.152416109529184,6.573200330718933,5.833755175726395
2020-09-01 00:00:00+00:00,2020-03-01 00:00:00+00:00,6,42.20945614053218,45.98965514306457,43.412346745311964,48.56696354081717,43.23225326413584,48.74705702199329,0.18000000000000002,False,False,43.46263854867799,48.51667173745115,17.183522843303024,15.742774993894045
2020-10-01 00:00:00+00:00,2020-03-01 00:00:00+00:00,7,41.36342424167723,45.33912160833083,42.704188251724425,47.97405496493723,41.54703681632742,49.131206400334236,0.13,False,False,42.812105001294,47.866138215367656,18.677506813684758,9.420295330508722
2020-11-01 00:00:00+00:00,2020-03-01 00:00:00+00:00,8,45.859939997968326,46.13832281250029,43.45166629069536,48.824979334305226,42.15855175050668,50.1180938744939,0.13,True,True,43.61130619281068,48.6653394321899,5.373313043609869,7.9595421239872195
2020-12-01 00:00:00+00:00,2020-03-01 00:00:00+00:00,9,47.311170633556685,48.34808083610416,45.722634019548025,50.973527652660295,44.35011257880779,52.34604909340053,0.18000000000000002,True,True,45.82106420375924,50.87509746844908,5.25089363311227,7.995936514592742
2021-01-01 00:00:00+00:00,2020-03-01 00:00:00+00:00,10,52.48347780403487,53.72941524557113,51.14388728360289,56.31494320753937,50.855436284835385,56.60339420630688,0.18000000000000002,True,True,51.20239860056838,56.256431890573886,5.171055923936478,5.747957921471496
2021-02-01 00:00:00+00:00,2020-03-01 00:00:00+00:00,11,59.40492358264537,57.57282547446724,54.960022232882196,60.18562871605228,55.08979002655113,60.055860922383346,0.23000000000000004,True,True,55.04580881680412,60.099842132130355,5.225606483170083,4.9660708958322175
2021-03-01 00:00:00+00:00,2020-03-01 00:00:00+00:00,12,59.1420363564412,60.868639581190465,58.22517542360665,63.51210373877428,58.020865851120035,63.716413311260894,0.18000000000000002,True,True,58.34162291086445,63.39565625151648,5.2869283151676285,5.695547460140858
2020-05-01 00:00:00+00:00,2020-04-01 00:00:00+00:00,1,57.04995104068563,59.48292340801957,56.81918089937385,62.1466659166653,56.99108136747823,61.974765448560916,0.24000000000000005,True,True,56.95134089616803,62.01450591987112,5.327485017291451,4.983684081082686
2020-06-01 00:00:00+00:00,2020-04-01 00:00:00+00:00,2,56.77125339845289,57.21122651681968,54.557146613546514,59.86530642009284,54.68729189107522,59.73516114256414,0.24000000000000005,True,True,54.679643973268206,59.74280906037115,5.308159806546328,5.047869251488919
2020-07-01 00:00:00+00:00,2020-04-01 00:00:00+00:00,3,51.69472342180643,52.714435870615745,50.059654227539646,55.369217513691844,50.22810560595504,55.20076613527645,0.24000000000000005,True,True,50.182853267732035,55.246018473499454,5.309563286152198,4.972660529321416
2020-08-01 00:00:00+00:00,2020-04-01 00:00:00+00:00,4,45.865556759769056,48.5759631996012,45.865693960767224,51.28623243843517,45.865693960767224,51.28623243843517,0.19000000000000003,False,False,46.04438050116266,51.10754589803974,5.421910487649626,5.421910487649626
2020-09-01 00:00:00+00:00,2020-04-01 00:00:00+00:00,5,42.20945614053218,45.947659028885056,43.31950561019834,48.57581244757177,43.18781626086379,48.70750179690632,0.19000000000000003,False,False,43.41607619007881,48.4792418676913,16.356801534035014,15.303286739358612
2020-10-01 00:00:00+00:00,2020-04-01 00:00:00+00:00,6,41.36342424167723,45.30577546428772,42.72846706653512,47.88308386204032,41.80078729657481,48.81076363200063,0.14,False,False,42.77419243171061,47.83735849686483,18.805045044084082,11.38360688440163
2020-11-01 00:00:00+00:00,2020-04-01 00:00:00+00:00,7,45.859939997968326,46.08926112748444,43.45432777087804,48.724194484090845,41.46260764897349,50.715914605995394,0.09,True,True,43.55767783914303,48.62084441582585,5.2698667132128065,9.253306957021906
2020-12-01 00:00:00+00:00,2020-04-01 00:00:00+00:00,8,47.311170633556685,48.28234237049789,45.59568584869295,50.96899889230282,44.30257130850428,52.262113432491496,0.14,True,True,45.750758755808484,50.81392598518729,5.373313043609869,7.9595421239872195
2021-01-01 00:00:00+00:00,2020-04-01 00:00:00+00:00,9,52.48347780403487,53.67029049638558,51.04484367982945,56.29573731294172,50.78687964153591,56.553701351235254,0.19000000000000003,True,True,51.13870647617423,56.20187451659694,5.25089363311227,5.766821709699343
2021-02-01 00:00:00+00:00,2020-04-01 00:00:00+00:00,10,59.40492358264537,57.51179296703028,54.92626500506204,60.09732092899852,54.92626500506204,60.09732092899852,0.19000000000000003,True,True,54.980208453532775,60.04337748052779,5.171055923936478,5.171055923936478
2021-03-01 00:00:00+00:00,2020-04-01 00:00:00+00:00,11,59.1420363564412,60.81413690349269,58.20133366190765,63.42694014507773,58.335112346374046,63.29316146061133,0.24000000000000005,True,True,58.2825518003546,63.34572200663078,5.225606483170083,4.958049114237284
2021-04-01 00:00:00+00:00,2020-04-01 00:00:00+00:00,12,62.005439165646614,62.70537082370802,60.06190666612421,65.34883498129184,59.857597093637594,65.55314455377845,0.19000000000000003,True,True,60.173785025984714,65.23695662143133,5.286928315167636,5.695547460140858
2020-06-01 00:00:00+00:00,2020-05-01 00:00:00+00:00,1,56.77125339845289,57.136653612479876,54.47291110383415,59.8003961211256,54.70368124514593,59.56962597981382,0.25000000000000006,True,True,54.602673360935306,59.670633864024445,5.327485017291451,4.865944734667892
2020-07-01 00:00:00+00:00,2020-05-01 00:00:00+00:00,2,51.69472342180643,52.64687349705619,49.99279359378303,55.300953400329355,50.15115934645385,55.14258764765853,0.25000000000000006,True,True,50.112893232839184,55.1808537612732,5.308159806546328,4.991428301204678
2020-08-01 00:00:00+00:00,2020-05-01 00:00:00+00:00,3,45.865556759769056,48.502928162262336,45.84814651918624,51.157709805338435,46.055370860496225,50.950485464028446,0.25000000000000006,True,False,45.96894788537036,51.03690843915431,5.309563286152198,6.793255610803911
2020-09-01 00:00:00+00:00,2020-05-01 00:00:00+00:00,4,42.20945614053218,45.86920859725044,43.15893935841647,48.579477836084415,42.849054093293326,48.88936310120756,0.15000000000000002,False,False,43.335228307680964,48.40318888681992,14.915370656510802,12.436288535525662
2020-10-01 00:00:00+00:00,2020-05-01 00:00:00+00:00,5,41.36342424167723,45.21941694223212,42.59126352354541,47.84757036091884,41.73323977974868,48.705594104715566,0.15000000000000002,False,False,42.685436639982605,47.75339724448164,17.53469965605521,10.670509705681383
2020-11-01 00:00:00+00:00,2020-05-01 00:00:00+00:00,6,45.859939997968326,46.01881281893088,43.44150442117828,48.596121216683485,41.43222166553707,50.605403972324694,0.1,True,True,43.48483250399879,48.55279313386298,5.154616795505206,9.173182306787623
2020-12-01 00:00:00+00:00,2020-05-01 00:00:00+00:00,7,47.311170633556685,48.2294190084744,45.594485651868,50.864352365080805,43.60276552996345,52.856072486985354,0.1,True,True,45.6954386808572,50.7633993360916,5.2698667132128065,9.253306957021906
2021-01-01 00:00:00+00:00,2020-05-01 00:00:00+00:00,8,52.48347780403487,53.603299301441545,50.91664277963661,56.28995582324648,49.804605141870816,57.401993461012275,0.15000000000000002,True,True,51.069318961136695,56.137279641746396,5.373313043609869,7.597388319141459
2021-02-01 00:00:00+00:00,2020-05-01 00:00:00+00:00,9,59.40492358264537,57.43928399317044,54.81383717661431,60.064730809726576,54.55587313832077,60.32269484802011,0.20000000000000004,True,True,54.90530364017541,59.97326434616547,5.25089363311227,5.766821709699343
2021-03-01 00:00:00+00:00,2020-05-01 00:00:00+00:00,10,59.1420363564412,60.73687425584038,58.15134629387214,63.322402217808616,58.15134629387214,63.322402217808616,0.20000000000000004,True,True,58.20289389015263,63.27085462152812,5.171055923936478,5.171055923936478
2021-04-01 00:00:00+00:00,2020-05-01 00:00:00+00:00,11,62.005439165646614,62.612395574134936,59.999592332549895,65.22519881571998,60.63747445546762,64.58731669280226,0.25000000000000006,True,True,60.07841519575194,65.14637595251793,5.225606483170083,3.949842237334643
2021-05-01 00:00:00+00:00,2020-05-01 00:00:00+00:00,12,57.18787613287029,60.42178244062512,57.77831828304131,63.06524659820894,57.77831828304131,63.06524659820894,0.20000000000000004,False,False,57.887802049544334,62.95576283170591,11.191349816877846,11.191349816877846
2020-07-01 00:00:00+00:00,2020-06-01 00:00:00+00:00,1,51.69472342180643,52.63793396624036,49.974191457594635,55.30167647488609,50.21167040802087,55.06419752445985,0.26000000000000006,True,True,50.113722502602876,55.162145429877846,5.327485017291451,4.852527116438978
2020-08-01 00:00:00+00:00,2020-06-01 00:00:00+00:00,2,45.865556759769056,48.49384969208499,45.83976978881183,51.14792959535816,45.998135541482654,50.98956384268733,0.26000000000000006,True,False,45.96963821582393,51.01806116834606,5.308159806546328,6.317216118340653
2020-09-01 00:00:00+00:00,2020-06-01 00:00:00+00:00,3,42.20945614053218,45.8610277561947,43.2062461131186,48.5158093992708,43.22365635370142,48.49839915868798,0.21000000000000005,False,False,43.336816267307526,48.38523924508188,15.277463012016398,15.416744936678953
2020-10-01 00:00:00+00:00,2020-06-01 00:00:00+00:00,4,41.36342424167723,45.21038906872601,42.500119829892036,47.92065830755998,41.55063661200775,48.87014152544427,0.11000000000000001,False,False,42.68617756721021,47.73460057024181,16.78749435981601,9.191628616741724
2020-11-01 00:00:00+00:00,2020-06-01 00:00:00+00:00,5,45.859939997968326,46.00889824159637,43.380744822909655,48.637051660283085,42.15290554104148,49.86489094215126,0.11000000000000001,True,True,43.484686727449414,48.533109755743325,5.25630683737343,7.711985401109786
2020-12-01 00:00:00+00:00,2020-06-01 00:00:00+00:00,6,47.311170633556685,48.22019215547559,45.642883757722984,50.79750055322819,44.2778409328651,52.16254337808608,0.11000000000000001,True,True,45.69598062869495,50.74440368225623,5.154616795505206,7.884702445220981
2021-01-01 00:00:00+00:00,2020-06-01 00:00:00+00:00,7,52.48347780403487,53.59433295698728,50.95939960038088,56.22926631359368,49.61863559033368,57.57003032364088,0.11000000000000001,True,True,51.070121417570434,56.11854449640413,5.2698667132128065,7.951394733307197
2021-02-01 00:00:00+00:00,2020-06-01 00:00:00+00:00,8,59.40492358264537,57.43001019588956,54.743353674084624,60.11666671769449,53.63131603631883,61.22870435546029,0.16000000000000003,True,True,54.905798643833975,59.95422174794514,5.373313043609869,7.597388319141459
2021-03-01 00:00:00+00:00,2020-06-01 00:00:00+00:00,9,59.1420363564412,60.726440122403275,58.10099330584714,63.35188693895941,58.10099330584714,63.35188693895941,0.21000000000000005,True,True,58.202228557706434,63.25065168710012,5.25089363311227,5.25089363311227
2021-04-01 00:00:00+00:00,2020-06-01 00:00:00+00:00,10,62.005439165646614,62.60282479946284,60.0172968374946,65.18835276143108,60.096294785057616,65.10935481386807,0.21000000000000005,True,True,60.078613222122215,65.12703637680346,5.171055923936478,5.01306002881045
2021-05-01 00:00:00+00:00,2020-06-01 00:00:00+00:00,11,57.18787613287029,60.413488850372254,57.80068560878721,63.026292091957295,58.438567731704936,62.38840996903957,0.26000000000000006,False,False,57.88927726038532,62.93770044035919,11.35370124233934,16.456758225681128
2021-06-01 00:00:00+00:00,2020-06-01 00:00:00+00:00,12,54.72133923750603,58.30898239309371,55.66551823550989,60.95244655067752,55.07507608533887,61.54288870084854,0.16000000000000003,False,False,55.784770790457934,60.83319399572948,14.728718295206264,10.00518109383809
2020-08-01 00:00:00+00:00,2020-07-01 00:00:00+00:00,1,45.865556759769056,48.47201472228095,45.80827221363523,51.13575723092668,46.045751164061464,50.89827828050044,0.2700000000000001,True,False,45.955730635623766,50.98829880893814,5.327485017291451,6.654471159363055
2020-09-01 00:00:00+00:00,2020-07-01 00:00:00+00:00,2,42.20945614053218,45.837956922865786,43.18387701959262,48.49203682613895,43.27408501337448,48.40182883235709,0.22000000000000006,False,False,43.32167282362466,48.35424102210691,15.052368597150718,15.774032547405596
2020-10-01 00:00:00+00:00,2020-07-01 00:00:00+00:00,3,41.36342424167723,45.18896204725999,42.53418040418389,47.84374369033609,42.20227375134216,48.17565034317782,0.17000000000000004,False,False,42.67267793543241,47.70524615908757,17.01712491121883,14.361871688484982
2020-11-01 00:00:00+00:00,2020-07-01 00:00:00+00:00,4,45.859939997968326,45.988112464248225,43.27784322541425,48.6983817030822,40.680970387245225,51.295254541251225,0.07,True,True,43.471828339831674,48.504396588664775,5.420538477667947,10.614284154006
2020-12-01 00:00:00+00:00,2020-07-01 00:00:00+00:00,5,47.311170633556685,48.19803778417385,45.569884365487134,50.826191202860564,44.342045083618956,52.05403048472874,0.12000000000000002,True,True,45.68175364716581,50.714321921181885,5.25630683737343,7.711985401109786
2021-01-01 00:00:00+00:00,2020-07-01 00:00:00+00:00,6,52.48347780403487,53.570390412607,50.993082014854394,56.1476988103596,49.62803918999651,57.51274163521749,0.12000000000000002,True,True,51.054106263004954,56.08667456220904,5.154616795505206,7.884702445220981
2021-02-01 00:00:00+00:00,2020-07-01 00:00:00+00:00,7,59.40492358264537,57.40685244526638,54.77191908865998,60.041785801872784,53.43115507861278,61.38254981191998,0.12000000000000002,True,True,54.890568283067815,59.92313660746495,5.2698667132128065,7.951394733307197
2021-03-01 00:00:00+00:00,2020-07-01 00:00:00+00:00,8,59.1420363564412,60.702000709851546,58.01534418804661,63.38865723165648,57.289157101656514,64.11484431804658,0.17000000000000004,True,True,58.18571653505394,63.21828488464915,5.373313043609869,6.825687216390065
2021-04-01 00:00:00+00:00,2020-07-01 00:00:00+00:00,9,62.005439165646614,62.579177373413955,59.95373055685782,65.20462418997009,59.95373055685782,65.20462418997009,0.22000000000000006,True,True,60.06289318601479,65.09546156081312,5.25089363311227,5.25089363311227
2021-05-01 00:00:00+00:00,2020-07-01 00:00:00+00:00,10,57.18787613287029,60.388399638288945,57.802871676320706,62.973927600257184,57.88186962388372,62.89492965269417,0.22000000000000006,False,False,57.872115438285704,62.904683838292186,11.321011358440671,11.952994938944812
2021-06-01 00:00:00+00:00,2020-07-01 00:00:00+00:00,11,54.72133923750603,58.28553938424689,55.67273614266185,60.89834262583193,55.80250393633078,60.768574832163,0.22000000000000006,False,False,55.769255171637056,60.80182359685672,14.73957553472826,15.77771788407972
2021-07-01 00:00:00+00:00,2020-07-01 00:00:00+00:00,12,54.159492291723,53.741311727414214,51.0978475698304,56.38477588499803,49.15192839200261,58.33069506282582,0.12000000000000002,True,True,51.22502750219527,56.25759595263316,5.2869283151676285,9.178766670823208
2020-09-01 00:00:00+00:00,2020-08-01 00:00:00+00:00,1,42.20945614053218,46.89530509342008,44.23156258477435,49.5590476020658,44.403463052878735,49.38714713396142,0.23000000000000007,False,False,41.871848466683296,51.91876172015686,25.548549459713144,26.923753204548206
2020-10-01 00:00:00+00:00,2020-08-01 00:00:00+00:00,2,41.36342424167723,44.50785764047487,41.8537777372017,47.16193754374803,41.481425701685545,47.53428957926419,0.18000000000000005,False,False,39.4743724171072,49.54134286384254,10.211694761791065,7.232878477661799
2020-11-01 00:00:00+00:00,2020-08-01 00:00:00+00:00,3,45.859939997968326,45.678382826931326,43.02360118385523,48.333164470007425,41.852845021348564,49.50392063251409,0.13000000000000003,True,True,40.63373535928303,50.72303029457962,5.309563286152198,7.651075611165524
2020-12-01 00:00:00+00:00,2020-08-01 00:00:00+00:00,4,47.311170633556685,51.32347115157469,48.61320191274071,54.03374039040866,46.77452326875684,55.872419034392536,0.08000000000000002,False,True,46.266472488521615,56.38046981462776,18.44085126950823,9.097895765635698
2021-01-01 00:00:00+00:00,2020-08-01 00:00:00+00:00,5,52.48347780403487,54.39841165395107,51.77025823526436,57.02656507263779,50.6602087655982,58.136614542303946,0.13000000000000003,True,True,49.327818890760874,59.46900441714127,5.25630683737343,7.476405776705747
2021-02-01 00:00:00+00:00,2020-08-01 00:00:00+00:00,6,59.40492358264537,57.526911907856515,54.94960351010391,60.10422030560912,53.74671290532413,61.3071109103889,0.13000000000000003,True,True,52.44142964859291,62.61239416712012,5.154616795505206,7.560398005064769
2021-03-01 00:00:00+00:00,2020-08-01 00:00:00+00:00,7,59.1420363564412,59.42792078530181,56.792987428695405,62.06285414190821,55.6358359932984,63.220005577305216,0.13000000000000003,True,True,54.326202716251885,64.52963885435173,5.2698667132128065,7.5841695840068155
2021-04-01 00:00:00+00:00,2020-08-01 00:00:00+00:00,8,62.005439165646614,61.421437698775634,58.7347811769707,64.10809422058057,58.0085940905806,64.83428130697067,0.18000000000000005,True,True,56.302088270291655,66.54078712725962,5.373313043609869,6.825687216390065
2021-05-01 00:00:00+00:00,2020-08-01 00:00:00+00:00,9,57.18787613287029,59.40823016516247,56.78278334860634,62.03367698171861,56.90935627690649,61.90710405341845,0.23000000000000007,True,True,54.26980637821409,64.54665395211086,5.25089363311227,4.997747776511957
2021-06-01 00:00:00+00:00,2020-08-01 00:00:00+00:00,10,54.72133923750603,56.81650334494407,54.23097538297583,59.402031306912306,53.94252438420832,59.690482305679815,0.18000000000000005,True,True,51.657516637596466,61.97549005229167,5.171055923936478,5.747957921471496
2021-07-01 00:00:00+00:00,2020-08-01 00:00:00+00:00,11,54.159492291723,52.95855992104926,50.345756679464216,55.5713631626343,50.028359734499816,55.8887601075987,0.18000000000000005,True,True,47.777478149034664,58.13964169306385,5.225606483170083,5.860400373098884
2021-08-01 00:00:00+00:00,2020-08-01 00:00:00+00:00,12,51.1534991572095,48.19971529477349,45.556251137189676,50.843179452357305,43.71279288076222,52.68663770878476,0.13000000000000003,False,True,42.99496479932604,53.40446579022094,8.390125363689606,8.973844828022536
